-0.15000000223517418,-7.6779026
-0.033333333830038704,-19.1173599
0.0,13.9534884
0.45000000298023224,20.218600000000002
-0.10000000397364299,-21.875
-0.2666666756073634,-5.6615138
0.1750000063329935,2.9885655
0.20000000298023224,17.0525127
-0.12916666890184084,-23.8192158
0.05000000074505806,12.3046875
-0.20000000670552254,-0.6346968
-0.24444445388184655,-1.9555215000000001
-0.13902439195208433,-1.6427105000000002
0.0,13.313884100000001
-0.10000000149011612,0.21881840000000002
0.05714285799435207,-0.5740528
0.0,-14.370468
0.15000000223517418,15.7837838
0.0,5.039432
0.0,0.268745
0.1875000037252903,0.8228388999999999
0.20000000298023224,0.8793169
-0.4000000059604645,-1.7626692
-0.20000000298023224,-1.5515904
