-0.15000000223517418,-9.113608
-0.033333333830038704,-18.316735
0.0,11.627907
0.45000000298023224,21.0383
-0.10000000397364299,-68.75
-0.2666666756073634,-6.022887
0.1750000063329935,5.3794179
0.20000000298023224,56.40880860000001
-0.12916666890184084,-38.9164921
0.05000000074505806,10.0037202
-0.20000000670552254,-5.183356799999999
-0.24444445388184655,-0.15337420000000002
-0.13902439195208433,-3.8329911
0.0,12.7457081
-0.10000000149011612,-1.0503281999999998
0.05714285799435207,4.3053961
0.0,-15.886618299999999
0.15000000223517418,17.027027
0.0,4.6516648
0.0,0.7686106
0.1875000037252903,1.5011649999999999
0.20000000298023224,2.5487447
-0.4000000059604645,-2.9587661
-0.20000000298023224,-2.4437548
